Sum_A^1,Sum_A^2,Sum_A^3,Sum_A^4,Sum_A^5,Sum_A^6,Sum_A^7,Sum_A^8,Sum_A^9,Sum_A^10,Sum_A^11,Sum_A^12,Sum_A^13,Sum_A^14,Sum_A^15,Sum_A^16,Sum_A^17,Sum_A^18,Sum_A^19,Sum_A^20,Sum_A^21,Sum_A^22,Sum_A^23,Sum_A^24,Sum_A^25,Sum_A^26,Sum_A^27,Sum_A^28,Sum_A^29,Sum_A^30,Sum_A^31,Sum_A^32,Sum_A^33,Sum_A^34,Sum_A^35,Sum_A^36,Sum_A^37,Sum_A^38,Sum_A^39,Sum_A^40,Sum_A^41,Sum_A^42,Sum_A^43,Sum_A^44,Sum_A^45,Sum_A^46,Sum_A^47,Sum_A^48,Sum_A^49,Sum_A^50
37.42994775,44.42264354,57.55700168,80.85120937,103.6003382,133.8658768,162.5102662,193.9293749,221.0790746,246.0425847,265.4941554,280.472869,291.2442393,298.4969218,303.4411229,306.5503876,308.6056297,309.8646337,310.6836258,311.181197,311.5023177,311.6970135,311.8221868,311.8980588,311.946753,311.9762693,311.9951999,312.006674,312.0140323,312.0184913,312.0213515,312.023084,312.0241958,312.0248689,312.0253011,312.0255626,312.0257306,312.0258322,312.0258975,312.025937,312.0259624,312.0259777,312.0259876,312.0259935,312.0259974,312.0259997,312.0260012,312.0260021,312.0260026,312.026003
32.63504535,38.6555958,56.06692591,80.93961168,104.279106,131.1227171,149.6909428,169.3571714,177.7739119,189.0342892,189.9421596,196.5801716,194.1810604,199.085328,195.5338715,199.8769463,195.9541161,200.123571,196.0837731,200.200142,196.1237416,200.2239065,196.1360721,200.231285,196.1398806,200.2335772,196.1410584,200.2342897,196.1414229,200.2345112,196.1415359,200.2345802,196.141571,200.2346016,196.1415818,200.2346083,196.1415852,200.2346104,196.1415863,200.234611,196.1415866,200.2346112,196.1415867,200.2346113,196.1415867,200.2346113,196.1415867,200.2346113,196.1415867,200.2346113
40.20253647,47.93179203,60.20774427,82.41468476,103.9850357,131.8283956,160.0504092,191.2105738,221.8504022,251.3807726,278.0927713,300.5225319,318.2211757,331.5695874,340.8118498,347.3223231,351.4942518,354.3236579,356.0766137,357.2426315,357.9564701,358.4265932,358.7135423,358.9014648,359.0162109,359.0910808,359.1368698,359.1666618,359.1849186,359.1967682,359.2040451,359.2087577,359.2116578,359.2135321,359.2146879,359.2154334,359.215894,359.2161905,359.2163741,359.2164921,359.2165652,359.2166122,359.2166413,359.21666,359.2166716,359.216679,359.2166837,359.2166866,359.2166885,359.2166897
52.10382158,63.50697471,83.7567017,115.1893626,147.559775,186.8336574,224.1884387,265.6128047,302.1800927,341.2425256,375.1713907,410.201692,441.6662667,472.0298454,499.6080122,523.9449043,545.3366732,562.3447143,576.1562254,586.2244697,593.1216709,598.4828866,600.9498916,603.8869558,604.2033116,606.0778171,605.4908873,606.933966,605.9900611,607.2636382,606.181933,607.389838,606.2554081,607.4380275,606.2834924,607.4564066,606.2942155,607.4634116,606.2983067,607.4660802,606.2998668,607.4670964,606.3004615,607.4674833,606.300688,607.4676306,606.3007743,607.4676866,606.3008071,607.4677079
31.21454005,35.94567423,50.80302802,71.34353963,91.85914573,115.35736,134.3314989,154.215784,166.2944697,178.730399,183.5136613,189.9835892,190.588158,194.2326228,193.1291494,195.7148657,193.9990068,196.2191721,194.2927236,196.3897619,194.3916883,196.4474833,194.4250833,196.4670534,194.4363802,196.4737041,194.4402117,196.4759694,194.4415145,196.4767426,194.4419584,196.477007,194.44211,196.4770975,194.4421619,196.4771286,194.4421797,196.4771392,194.4421857,196.4771429,194.4421878,196.4771441,194.4421886,196.4771446,194.4421888,196.4771447,194.4421889,196.4771448,194.4421889,196.4771448
95.79501088,116.5307928,159.9765992,229.2014924,298.6471271,391.7074226,476.8714556,582.3943736,677.5904343,787.1995098,889.3534078,995.0036735,1096.335423,1187.812924,1278.157601,1351.541187,1428.257328,1490.663825,1558.837938,1619.349493,1681.239999,1739.096392,1789.597817,1836.671973,1870.774919,1901.594004,1920.435732,1936.777137,1945.582859,1952.912045,1956.602348,1959.576984,1961.038427,1962.191528,1962.755599,1963.194466,1963.409727,1963.575608,1963.657327,1963.719866,1963.750804,1963.774359,1963.786054,1963.794923,1963.799338,1963.802677,1963.804343,1963.805599,1963.806228,1963.806701
32.69570052,38.39557785,47.20352732,65.86525729,78.97593915,101.0308556,115.0925203,136.9695288,151.1513951,171.5930946,183.1523631,201.9099227,205.8177796,222.289519,218.2419568,232.7974666,223.952978,237.4265515,226.3533644,239.3253583,227.3235146,240.0824619,227.7093142,240.3812064,227.8617153,240.4986692,227.9217483,240.5448056,227.9453667,240.5629231,227.9546532,240.5700383,227.9583035,240.5728328,227.9597381,240.5739306,227.9603018,240.5743618,227.9605233,240.5745312,227.9606104,240.5745977,227.9606446,240.5746239,227.960658,240.5746342,227.9606633,240.5746382,227.9606654,240.5746398
29.34774765,35.16709651,49.6131125,69.53433391,90.71634894,113.3291837,133.0989175,150.0168843,162.0020639,170.8457165,176.1814197,179.8030409,181.8276136,183.1442544,183.8637,184.3212351,184.5708368,184.7274301,184.8132812,184.8666191,184.8960505,184.9141935,184.9242686,184.9304386,184.9338849,184.9359834,184.9371616,184.9378755,184.9382782,184.9385211,184.9386587,184.9387413,184.9387883,184.9388165,184.9388325,184.9388421,184.9388476,184.9388508,184.9388527,184.9388538,184.9388545,184.9388548,184.9388551,184.9388552,184.9388553,184.9388553,184.9388553,184.9388553,184.9388554,184.9388554
25.18886457,28.67522648,34.46835936,50.5444962,58.65902872,78.30849664,85.3902202,104.0819368,107.0160481,122.051128,120.3155915,131.6983089,126.8468239,136.04663,129.6433546,137.8449777,130.7681609,138.562917,131.2099645,138.8458422,131.382201,138.9568807,131.4492574,139.0004268,131.4753864,139.0175123,131.4855832,139.0242217,131.489569,139.026859,131.4911295,139.0278967,131.4917413,139.0283053,131.4919815,139.0284663,131.4920759,139.0285299,131.4921131,139.0285549,131.4921277,139.0285648,131.4921335,139.0285687,131.4921358,139.0285703,131.4921367,139.0285709,131.492137,139.0285711
20.79441542,23.98866371,26.17643671,37.9836672,40.87521263,54.71674407,57.46207534,70.21299345,72.32505886,81.58519166,83.01554702,88.43178803,89.29057594,91.97930639,92.44322619,93.6565448,93.89050546,94.41353993,94.52677857,94.74790792,94.80132559,94.89413568,94.91890075,94.95777483,94.96911304,94.98539836,94.99053993,94.99736941,94.99968338,95.00255137,95.00358638,95.00479254,95.00525312,95.00576112,95.0059652,95.00617946,95.00626955,95.00636004,95.00639969,95.00643796,95.00645536,95.00647156,95.00647918,95.00648604,95.00648937,95.00649229,95.00649374,95.00649497,95.00649561,95.00649613
22.99163999,26.71240314,32.16921107,42.76304493,51.44634319,62.67654551,71.89085165,82.66195326,89.9845006,98.51434567,102.8516069,108.1300611,110.0330913,112.8708074,113.3837704,114.9516465,114.8089792,115.8173457,115.3919804,116.1695907,115.6269208,116.3116681,115.7210876,116.3687834,115.7587634,116.3917152,115.7738308,116.4009181,115.7798567,116.4046108,115.7822672,116.4060924,115.7832316,116.4066869,115.7836176,116.4069254,115.7837721,116.4070211,115.7838339,116.4070595,115.7838587,116.4070749,115.7838686,116.4070811,115.7838726,116.4070836,115.7838742,116.4070846,115.7838748,116.407085
23.47213803,27.55604355,38.58917296,54.33670126,67.10194112,82.58971885,90.34846827,100.9211551,102.4413904,109.119808,107.1676933,112.1398542,108.8011459,113.1709615,109.342565,113.5137375,109.5197855,113.6266378,109.5776122,113.6636995,109.596475,113.6758497,109.6026306,113.6798306,109.6046406,113.6811345,109.6052972,113.6815615,109.6055118,113.6817013,109.6055819,113.681747,109.6056049,113.681762,109.6056124,113.6817669,109.6056148,113.6817685,109.6056156,113.6817691,109.6056159,113.6817692,109.605616,113.6817693,109.605616,113.6817693,109.605616,113.6817693,109.605616,113.6817693
37.33508164,44.49558563,60.94695719,87.35469568,108.7485387,143.7294427,162.997973,203.6105811,215.4535816,253.3662313,252.1374221,281.799758,269.9452148,294.0258994,276.9639558,298.6432909,279.5150895,300.31026,280.41975,300.9048259,280.7391814,301.1167303,280.8522468,301.192463,280.8924411,301.2196271,280.9067952,301.2294048,280.911943,301.2329355,280.9137961,301.2342139,280.9144654,301.2346779,280.9147077,301.2348466,280.9147957,301.2349081,280.9148277,301.2349305,280.9148393,301.2349387,280.9148436,301.2349417,280.9148451,301.2349428,280.9148457,301.2349432,280.9148459,301.2349433
108.1309602,136.6655515,191.6106795,271.2513698,365.9710667,479.8526988,604.5691355,741.6214058,881.2733179,1026.244343,1168.902862,1313.509038,1454.978014,1597.51367,1736.967998,1877.154454,2014.181666,2151.665054,2285.805079,2420.155228,2550.965392,2681.781806,2808.887148,2935.837314,3058.937172,3181.75604,3300.592244,3419.0454,3533.177968,3646.797258,3754.771293,3861.941259,3960.842454,4058.543456,4145.890721,4231.866436,4307.883284,4382.70145,4449.894983,4516.19551,4576.77152,4636.630514,4691.655439,4746.000404,4795.832713,4844.964936,4889.680138,4933.665356,4973.252741,5012.084909
23.80257021,27.50478651,35.60175135,48.02118328,59.5181423,73.30650361,84.24871351,96.02697016,103.4329748,111.0072237,114.7149424,118.5522732,119.9810696,121.7693399,122.1311313,123.0383881,122.9601466,123.5237441,123.2732038,123.7072758,123.3906205,123.7764051,123.4345812,123.8024125,123.4510393,123.8121947,123.4572041,123.8158745,123.4595147,123.8172591,123.4603814,123.8177802,123.4607066,123.8179763,123.4608287,123.8180502,123.4608746,123.818078,123.4608919,123.8180885,123.4608983,123.8180924,123.4609008,123.8180939,123.4609017,123.8180945,123.460902,123.8180947,123.4609022,123.8180947
65.06096887,80.11971722,112.2855882,157.3872388,207.1725773,264.5444765,321.9214667,383.103976,440.3168462,499.3975725,552.4253368,606.4175417,653.2956562,700.6170288,740.1602542,779.8532706,810.9094541,842.0976898,862.8375456,884.22154,893.9493538,906.5269427,908.5330449,916.0607353,914.3521245,919.7103511,916.5206479,921.0509213,917.3113771,921.5378458,917.5986246,921.7146962,917.7032219,921.7791574,917.7414676,921.8027573,917.7555126,921.8114347,917.760691,921.8146376,917.762607,921.8158238,917.763318,921.8162643,917.7635826,921.8164284,917.7636812,921.8164896,917.763718,921.8165124
70.12564827,86.6870155,118.5739128,164.4516201,216.0264093,276.6397773,338.9392922,406.1902891,470.6594561,537.3866905,598.7327484,661.0189328,716.6255776,772.5035927,820.9983406,869.3481829,909.8762832,949.962033,981.9223481,1013.255884,1036.21412,1058.705544,1072.543609,1087.086613,1092.895678,1101.825004,1102.366215,1108.311725,1106.264252,1110.902217,1107.776951,1111.893117,1108.349981,1112.265866,1108.565029,1112.405224,1108.645441,1112.45721,1108.675465,1112.476589,1108.686669,1112.483812,1108.690849,1112.486504,1108.692408,1112.487507,1108.69299,1112.487881,1108.693207,1112.488021
66.54212933,84.10187788,117.9142643,167.7852016,226.7980875,299.1485155,377.8393036,465.4476878,553.1778176,644.4148146,731.9771838,820.4191366,904.8518993,989.6163972,1070.630903,1151.822167,1228.918427,1305.983186,1377.187735,1447.988832,1510.167022,1571.530484,1622.644772,1672.774058,1713.646447,1753.637018,1786.712245,1819.102044,1846.170999,1872.64379,1894.479087,1915.70962,1932.533192,1948.710966,1960.586847,1971.786239,1979.032048,1985.643893,1989.33824,1992.568216,1994.200502,1995.575675,1996.240707,1996.787343,1997.048253,1997.25944,1997.360137,1997.440827,1997.47941,1997.510104
23.80257021,27.50478651,35.4758944,47.69844825,59.5384446,72.68460916,84.35654276,95.43101525,103.4577907,110.62051,114.6751222,118.3409351,119.9243139,121.6486643,122.0723623,122.9547896,122.9016701,123.4536785,123.2149781,123.6418623,123.3324564,123.7125251,123.3763989,123.739017,123.3928249,123.7489438,123.3989648,123.7526631,123.4012602,123.7540565,123.4021186,123.7545786,123.4024396,123.7547742,123.4025598,123.7548475,123.4026047,123.754875,123.4026215,123.7548853,123.4026278,123.7548891,123.4026302,123.7548906,123.402631,123.7548911,123.4026314,123.7548913,123.4026315,123.7548914
49.23636675,58.90249978,81.18132622,112.8247852,144.3413964,181.6751195,214.3304749,252.2939411,283.2198641,319.8612262,348.4279051,381.7094504,406.837347,434.3899241,453.7209835,472.5931219,483.8347693,493.8341182,498.5224528,503.1101143,504.4775279,506.6806126,506.7061277,507.9933126,507.518764,508.4703367,507.8136792,508.6437715,507.9209808,508.7070978,507.9602035,508.7303369,507.9746113,508.7389058,507.9799279,508.7420788,507.9818975,508.743258,507.9826297,508.7436975,507.9829027,508.7438618,507.9830047,508.7439233,507.9830429,508.7439464,507.9830572,508.7439551,507.9830626,508.7439583
23.56700414,28.0745911,33.72610886,47.77599242,57.04897295,72.93808139,82.73153955,95.80847308,102.8765789,111.2358558,114.546338,119.4530449,120.1126748,123.2276629,122.5207851,124.8393503,123.5194525,125.5061916,123.9267002,125.7785948,124.0917379,125.8893079,124.1584825,125.9342168,124.1854633,125.9524202,124.1963716,125.9597971,124.2007833,125.9627865,124.2025681,125.963998,124.2032905,125.9644891,124.2035829,125.9646881,124.2037014,125.9647688,124.2037493,125.9648015,124.2037688,125.9648147,124.2037766,125.9648201,124.2037798,125.9648223,124.2037811,125.9648232,124.2037816,125.9648235
31.7899042,36.90050975,50.11532774,71.62163825,91.5014255,117.3775542,136.7232229,159.6135748,171.08972,186.552299,189.7077265,199.275302,197.7824314,204.3904748,200.9197305,206.3154201,202.0847801,207.0233378,202.5108149,207.2820461,202.6660473,207.3765537,202.7226397,207.4111285,202.7433084,207.4238013,202.7508722,207.4284549,202.7536455,207.4301665,202.754664,207.430797,202.7550387,207.4310295,202.7551767,207.4311154,202.7552276,207.4311471,202.7552464,207.4311588,202.7552533,207.4311632,202.7552559,207.4311648,202.7552568,207.4311654,202.7552572,207.4311656,202.7552573,207.4311657
32.60083442,38.07216417,52.56828369,73.0783312,92.49627977,115.008644,133.8032752,154.1424367,169.5664052,184.7170485,194.2832753,202.7085816,206.7651267,210.662605,211.8099366,213.6825804,213.6632224,214.7696196,214.3241843,215.1560238,214.5587605,215.29354,214.6422835,215.3427337,214.6721874,215.3604352,214.6829559,215.3668399,214.6868544,215.3691684,214.6882723,215.3700185,214.6887902,215.3703299,214.6889799,215.3704443,214.6890496,215.3704865,214.6890753,215.370502,214.6890848,215.3705078,214.6890883,215.3705099,214.6890896,215.3705107,214.6890901,215.370511,214.6890902,215.3705111
41.49396473,49.751953,69.2681282,99.95901422,129.7447158,169.1228489,200.3709061,239.6406912,264.87817,296.5882957,312.3318255,332.8991479,339.6862243,350.7156291,352.1802467,358.0087632,357.1052074,360.7502106,358.9232407,361.7482254,359.5791533,362.1080678,359.8144434,362.237652,359.8988864,362.2843959,359.9292683,362.3013011,359.9402327,362.3074317,359.9442017,362.3096608,359.9456425,362.3104732,359.9461669,362.3107699,359.9463582,362.3108785,359.9464281,362.3109183,359.9464537,362.3109329,359.9464631,362.3109383,359.9464666,362.3109403,359.9464679,362.310941,359.9464683,362.3109413
32.60083442,37.87703031,52.60811607,76.34999352,97.7691254,125.5862765,145.638076,169.0147834,179.8776312,196.6617031,197.1595216,209.8378099,204.1142331,214.9831602,206.6228156,216.8124634,207.4898229,217.4407984,207.7850924,217.6542457,207.8851874,217.7265319,207.9190802,217.7510002,207.9305566,217.759285,207.9344441,217.7620916,207.9357616,217.763043,207.9362083,217.7633656,207.9363599,217.7634751,207.9364113,217.7635122,207.9364288,217.7635248,207.9364347,217.7635291,207.9364367,217.7635306,207.9364374,217.7635311,207.9364377,217.7635312,207.9364377,217.7635313,207.9364378,217.7635313
26.24472675,30.47370241,42.71085711,61.23388751,76.43126893,97.06625404,106.4155171,123.5651266,123.3140803,136.801061,130.3011323,141.990093,132.8005832,143.8163627,133.6479325,144.4337928,133.9300995,144.6396083,134.0235336,144.7078737,134.0544215,144.7304743,134.0646286,144.7379513,134.0680014,144.740424,134.069116,144.7412417,134.0694843,144.741512,134.0696061,144.7416014,134.0696463,144.7416309,134.0696596,144.7416407,134.069664,144.7416439,134.0696655,144.741645,134.069666,144.7416454,134.0696661,144.7416455,134.0696662,144.7416455,134.0696662,144.7416455,134.0696662,144.7416455
13.86294361,16.39141639,19.16685645,25.04296492,28.31688287,33.94104613,35.23012772,40.1641829,39.21831994,43.51088344,41.16071868,45.07584025,42.02831899,45.76159898,42.40089042,46.0536632,42.55819183,46.17654969,42.62413184,46.22798958,42.65169098,46.24947578,42.66319476,46.25844237,42.66799418,46.26218289,42.66999608,46.26374305,42.67083102,46.26439374,42.67117925,46.26466511,42.67132447,46.26477829,42.67138504,46.26482549,42.6714103,46.26484518,42.67142084,46.26485339,42.67142523,46.26485681,42.67142706,46.26485824,42.67142782,46.26485883,42.67142814,46.26485908,42.67142828,46.26485919
22.08584367,24.74367339,35.72004201,48.47494564,60.55321341,71.24932504,78.6336554,84.24112287,87.05149861,89.47075245,90.11442109,91.26418852,91.1255994,91.84477666,91.44871907,92.02920284,91.55090114,92.08742804,91.5831076,92.10577294,91.59324768,92.11154868,91.59643907,92.11336661,91.59744336,92.11393873,91.59775938,92.11411877,91.59785882,92.11417543,91.59789011,92.11419326,91.59789995,92.11419886,91.59790305,92.11420063,91.59790402,92.11420119,91.59790433,92.11420136,91.59790443,92.11420141,91.59790446,92.11420143,91.59790447,92.11420144,91.59790447,92.11420144,91.59790447,92.11420144
18.02182669,21.64778375,26.53649797,37.62891435,41.87273651,55.92360604,54.31813423,69.4848149,61.56327437,76.82954336,64.99422501,80.17471465,66.46196363,81.58107192,67.06274656,82.15260234,67.30424062,82.38167357,67.40060677,82.47297699,67.43894898,82.50928815,67.45418691,82.52371628,67.46023998,82.52944724,67.46264403,82.53172331,67.46359877,82.5326272,67.46397792,82.53298616,67.46412848,82.53312871,67.46418827,82.53318531,67.46421202,82.53320779,67.46422145,82.53321672,67.46422519,82.53322027,67.46422668,82.53322167,67.46422727,82.53322223,67.4642275,82.53322246,67.4642276,82.53322254
26.60936987,30.99306687,42.82408816,61.53212575,81.33700022,107.8061719,131.2731724,160.2097913,181.2043338,206.5725679,221.6179723,240.6802142,249.6931718,262.2488424,267.0877879,274.3078882,276.6115202,280.0591977,281.0277501,282.4330497,282.8074604,283.3353911,283.4742551,283.6661665,283.7167616,283.7856788,283.8039732,283.8286105,283.8352019,283.8439939,283.8463641,283.8494991,283.8503504,283.8514678,283.8517732,283.8521713,283.8522809,283.8524227,283.852462,283.8525125,283.8525265,283.8525445,283.8525496,283.852556,283.8525578,283.8525601,283.8525607,283.8525615,283.8525617,283.852562
59.03529338,72.84926947,98.20095153,140.4382617,182.0682691,241.0158836,291.1566354,359.1274877,409.613145,477.3886708,522.7275639,583.5824702,619.2133277,669.4073586,690.4235175,729.2183574,734.1027255,763.7961773,756.0864417,780.3420291,765.6029359,787.2678646,769.3971542,789.9786236,770.8553726,791.0103678,771.407407,791.3988298,771.6150979,791.5444831,771.6930267,791.5990063,771.7222288,791.6194021,771.7331637,791.6270292,771.7372565,791.6298808,771.7387879,791.6309469,771.7393607,791.6313454,771.739575,791.6314944,771.7396551,791.6315501,771.7396851,791.6315709,771.7396963,791.6315787
56.26270466,68.76334208,91.12634322,125.5359794,161.4770729,204.9040757,246.8614219,293.2301765,334.7719681,379.2487586,417.39016,458.3682525,492.6245992,529.8555319,559.6644418,591.8490983,615.7010138,640.9453845,657.4030367,674.5707141,683.7874945,693.5199649,697.6196248,702.4193519,703.8070223,706.1500676,706.3322471,707.6310239,707.3212571,708.2054287,707.7022083,708.4260847,707.8479727,708.510496,707.903591,708.5427222,707.9247844,708.5550113,707.9328541,708.559694,707.9359251,708.5614773,707.9370933,708.5621561,707.9375376,708.5624144,707.9377064,708.5625126,707.9377706,708.56255
29.9231118,35.70016827,42.84323099,59.33583008,73.00346723,91.51381025,109.4621891,126.9520607,144.0822919,157.3953813,169.6282511,177.8231699,184.5748025,188.8902328,191.8476888,193.9936031,195.0085532,196.142869,196.3076095,197.0121196,196.8285795,197.3580763,197.035388,197.4949264,197.117139,197.5489345,197.1493976,197.5702292,197.1621165,197.578622,197.1671294,197.5819292,197.1691047,197.5832323,197.1698829,197.5837456,197.1701896,197.5839478,197.1703103,197.5840275,197.1703579,197.5840589,197.1703767,197.5840712,197.170384,197.5840761,197.1703869,197.584078,197.1703881,197.5840788
38.6265099,45.14747806,66.05888096,90.74634389,116.952644,143.3959202,169.4684569,195.3245254,219.2984494,240.4542882,256.4157518,268.124496,275.1426653,279.9543259,282.2264126,284.0805333,284.5766585,285.4106249,285.3218558,285.8286211,285.5548689,285.9589844,285.6274327,285.9995521,285.6500042,286.0121686,285.6570231,286.0160916,285.6592055,286.0173114,285.6598841,286.0176907,285.6600951,286.0178086,285.6601607,286.0178453,285.6601811,286.0178567,285.6601874,286.0178603,285.6601894,286.0178614,285.66019,286.0178617,285.6601902,286.0178618,285.6601903,286.0178618,285.6601903,286.0178619
16.06016819,18.35423973,22.768573,29.94560156,35.40501196,42.03238281,46.20916393,50.40296428,52.7269231,54.73144641,55.80549095,56.63971181,57.09340354,57.42214114,57.6060727,57.73325429,57.80640368,57.85537275,57.88418699,57.90303939,57.91433076,57.92159755,57.92600865,57.92881365,57.9305335,57.93161759,57.93228725,57.93270665,57.93296715,57.93312953,57.9332308,57.9332937,57.93333305,57.93335743,57.93337272,57.93338217,57.9333881,57.93339177,57.93339407,57.93339549,57.93339639,57.93339694,57.93339729,57.9333975,57.93339763,57.93339772,57.93339777,57.9333978,57.93339782,57.93339784
30.40360984,35.15329087,45.81144593,65.85760857,81.16456285,104.1306041,119.741647,139.9150992,150.784239,164.9774973,168.7714678,178.7772321,177.0718325,185.1935232,180.472855,187.8623326,181.792228,188.9103716,182.2931839,189.3120355,182.4820839,189.4645691,182.5532162,189.5223134,182.5800137,189.5441539,182.5901181,189.5524135,182.5939314,189.5555374,182.5953715,189.5567191,182.5959157,189.5571662,182.5961214,189.5573353,182.5961992,189.5573993,182.5962286,189.5574236,182.5962397,189.5574327,182.596244,189.5574362,182.5962456,189.5574375,182.5962462,189.557438,182.5962464,189.5574382
19.40812106,22.81822373,26.35646734,35.19081994,41.49763925,49.91018578,57.22722558,63.92054925,69.87377521,74.19729668,77.67526718,80.04369442,81.63973963,82.850518,83.44698274,84.08944473,84.22933512,84.61724234,84.56043362,84.8389552,84.69922309,84.9315836,84.75716895,84.97020034,84.78132177,84.98628626,84.79138215,84.9929847,84.7955714,84.99577367,84.79731563,84.99693483,84.79804183,84.99741826,84.79834417,84.99761953,84.79847004,84.99770332,84.79852245,84.9977382,84.79854426,84.99775273,84.79855335,84.99775877,84.79855713,84.99776129,84.7985587,84.99776234,84.79855936,84.99776277
184.37715,231.9024784,321.3221588,449.2542542,598.9260978,773.8095131,962.8791878,1166.218845,1373.816465,1588.470521,1801.696972,2018.591781,2231.391969,2446.284601,2655.712618,2866.329775,3070.639697,3275.514923,3473.496803,3671.576121,3862.33008,4052.821946,4235.662868,4417.964962,4592.369125,4766.021808,4931.587731,5096.23728,5252.652896,5408.021526,5555.038644,5700.903214,5838.320868,5974.500013,6102.154596,6228.500619,6346.258646,6462.65048,6570.401609,6676.738062,6774.388964,6870.583585,6958.054029,7044.032377,7121.253406,7196.951714,7263.864387,7329.228075,7385.781656,7440.763286
12.47664925,13.47592897,12.94229925,18.01100265,17.66331847,22.6883286,22.72343984,26.63863888,26.94343409,29.39063456,29.73397652,31.04376751,31.30534511,31.94822502,32.11445684,32.41755274,32.51333804,32.6541006,32.70622314,32.77140424,32.79877714,32.82903158,32.8430769,32.85718123,32.86427464,32.87088163,32.87442403,32.87753317,32.87928778,32.88075686,32.88162065,32.88231723,32.8827405,32.88307176,32.88327843,32.88343635,32.88353698,32.88361241,32.8836613,32.8836974,32.88372111,32.88373841,32.88374989,32.88375819,32.88376374,32.88376773,32.88377041,32.88377233,32.88377362,32.88377454
24.37793436,28.45962202,35.12270398,49.30745515,60.07608985,75.98394555,87.68610378,100.3501934,109.2124324,116.5305258,121.4380103,124.8736825,127.1134,128.5634505,129.4971697,130.0811515,130.4562881,130.6870905,130.8356276,130.9262031,130.9846722,131.0201309,131.0430884,131.0569603,131.0659637,131.0713901,131.0749188,131.0770418,131.0784244,131.079255,131.0797966,131.0801217,131.0803338,131.080461,131.0805441,131.0805939,131.0806264,131.0806459,131.0806586,131.0806662,131.0806712,131.0806742,131.0806762,131.0806773,131.0806781,131.0806786,131.0806789,131.080679,131.0806792,131.0806792
27.15052308,33.0936751,45.24252419,64.30163349,81.58934741,103.3649533,117.3502656,134.2719733,140.338516,151.0196454,151.1668147,158.2221245,155.5053499,161.0057384,157.1310003,162.0369494,157.7251934,162.4129448,157.9404788,162.5492262,158.0182461,162.5985096,158.0463107,162.6163154,158.056436,162.6227459,158.0600888,162.6250677,158.0614067,162.625906,158.0618822,162.6262086,158.0620538,162.6263178,158.0621157,162.6263572,158.0621381,162.6263714,158.0621461,162.6263766,158.062149,162.6263784,158.0621501,162.6263791,158.0621505,162.6263793,158.0621506,162.6263794,158.0621506,162.6263795
30.49847594,37.37352191,52.00365344,73.27236702,95.77568615,120.6923902,142.6477126,161.7574363,176.2837151,186.6974431,193.831055,198.4079532,201.3572346,203.1639388,204.2949074,204.9769889,205.3987466,205.6519663,205.8077607,205.9012108,205.9585915,205.9930131,206.0141324,206.0268056,206.034579,206.0392452,206.0421071,206.0438255,206.0448795,206.0455125,206.0459008,206.046134,206.0462771,206.0463631,206.0464158,206.0464475,206.0464669,206.0464786,206.0464858,206.0464901,206.0464927,206.0464943,206.0464953,206.0464959,206.0464962,206.0464964,206.0464966,206.0464966,206.0464967,206.0464967
26.24472675,30.47370241,42.71085711,61.23388751,76.43126893,97.06625404,106.4155171,123.5651266,123.3140803,136.801061,130.3011323,141.990093,132.8005832,143.8163627,133.6479325,144.4337928,133.9300995,144.6396083,134.0235336,144.7078737,134.0544215,144.7304743,134.0646286,144.7379513,134.0680014,144.740424,134.069116,144.7412417,134.0694843,144.741512,134.0696061,144.7416014,134.0696463,144.7416309,134.0696596,144.7416407,134.069664,144.7416439,134.0696655,144.741645,134.069666,144.7416454,134.0696661,144.7416455,134.0696662,144.7416455,134.0696662,144.7416455,134.0696662,144.7416455
22.89677389,26.1938556,37.38265649,51.61990435,64.2639045,77.29751454,85.072819,92.97546013,95.35433853,99.63678298,99.23792501,102.0021942,100.5499597,102.7872126,100.9767957,103.0418532,101.1140434,103.1238303,101.158028,103.1501542,101.1721132,103.1585994,101.1766235,103.1613078,101.178068,103.1621762,101.1785307,103.1624547,101.1786789,103.1625439,101.1787264,103.1625725,101.1787417,103.1625817,101.1787465,103.1625846,101.1787481,103.1625856,101.1787486,103.1625859,101.1787488,103.162586,101.1787488,103.162586,101.1787488,103.162586,101.1787488,103.162586,101.1787488,103.162586
22.18070978,25.5759863,32.82339975,46.47745161,54.74506322,72.38941609,75.55800642,93.89275479,89.11321813,106.3676008,95.70815537,112.0499273,98.44774506,114.3477195,99.51176553,115.2328744,99.91466624,115.5676808,100.0658741,115.6934814,100.1224604,115.7406397,100.1436218,115.7583042,100.1515358,115.7649197,100.1544961,115.7673972,100.1556038,115.7683251,100.1560183,115.7686727,100.1561735,115.7688029,100.1562316,115.7688516,100.1562534,115.7688699,100.1562615,115.7688767,100.1562646,115.7688793,100.1562657,115.7688803,100.1562662,115.7688806,100.1562663,115.7688807,100.1562664,115.7688808
